transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12671,33,2337,17-02-2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
12672,31,2028,9/7/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698
12673,51,3223,27-03-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170
12674,52,1849,2/8/17,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,40779
12675,74,2031,2/5/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
12676,85,382,25-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367
12677,10,2811,5/4/17,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
12678,92,460,13-12-2017,,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539
12679,10,799,6/2/17,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586
12680,34,766,20-06-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35052
12681,29,2360,3/12/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434
12682,3,1150,18-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40553
12683,37,322,18-02-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672
12684,49,2821,10/2/17,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12685,27,683,1/3/17,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,42696
12686,73,486,24-05-2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859
12687,57,3373,24-04-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12688,94,2797,4/2/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556
12689,13,389,18-03-2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,35160
12690,50,820,3/2/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12691,18,1860,1/2/17,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,34244
12692,1,213,26-09-2017,,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455
12693,19,778,2/2/17,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12694,89,1550,18-11-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458
12695,23,1080,25-08-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,36334
12696,50,3043,7/9/17,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
12697,31,558,27-10-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
12698,36,1755,20-09-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12699,82,333,26-06-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667
12700,34,2890,5/10/17,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527
12701,35,1152,24-07-2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,39526
12702,0,2971,3/12/17,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38216
12703,54,368,2/2/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
12704,57,2986,2/12/17,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12705,4,1415,3/11/17,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,34996
12706,35,688,5/3/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12707,14,561,21-10-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
12708,25,357,1/5/17,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
12709,12,3246,22-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378
12710,54,729,29-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42226
12711,40,788,2/1/17,,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
12712,17,250,13-09-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,41345
12713,3,1797,9/7/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
12714,63,999,15-10-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38193
12715,81,1717,14-11-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
12716,32,440,30-01-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12717,90,2516,31-01-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
12718,30,117,12/4/17,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,42105
12719,17,2184,21-03-2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
12720,37,3130,19-09-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
12721,66,1427,6/1/17,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
12722,7,2153,13-08-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
12723,0,3293,25-06-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12724,65,1060,1/6/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105
12725,2,378,12/8/17,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
12726,7,74,2/12/17,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701
12727,73,2113,27-11-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
12728,94,3403,19-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
12729,52,647,18-11-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42218
12730,4,115,15-02-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
12731,64,2561,24-10-2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
12732,71,2289,31-05-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,41922
12733,23,756,15-04-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
12734,58,3141,9/3/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779
12735,45,742,20-12-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
12736,9,1936,3/1/17,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216
12737,88,3173,17-10-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833
12738,47,2701,8/11/17,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220
12739,29,1070,1/11/17,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
12740,7,714,9/1/17,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40618
12741,36,615,25-10-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12742,57,195,18-11-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34586
12743,30,1861,20-09-2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,35052
12744,16,3319,7/5/17,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345
12745,57,2144,18-03-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047
12746,25,124,30-06-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170
12747,70,17,11/10/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668
12748,46,81,4/9/17,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
12749,18,2597,6/1/17,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339
12750,1,318,21-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12751,57,310,7/8/17,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
12752,94,3057,5/6/17,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
12753,100,536,21-10-2017,,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922
12754,54,1345,25-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12755,36,2240,9/9/17,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,41064
12756,16,512,26-01-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
12757,1,2590,12/5/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667
12758,15,996,10/6/17,,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880
12759,21,913,21-04-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
12760,3,105,2/10/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823
12761,21,3303,10/12/17,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,34165
12762,70,2019,7/5/17,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
12763,78,2081,25-08-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
12764,61,3013,11/1/17,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
12765,0,2171,26-11-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12766,26,2015,2/10/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
12767,35,2517,27-07-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750
12768,6,1660,20-09-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
12769,15,54,1/5/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303
12770,0,3107,6/1/17,,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
12771,91,273,12/4/17,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
12772,35,368,13-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12773,14,1980,13-06-2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,40553
12774,50,1480,18-08-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12775,69,479,30-08-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
12776,33,2505,11/1/17,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
12777,9,2466,29-04-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
12778,50,1856,30-06-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
12779,58,1699,22-08-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146
12780,1,162,8/6/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12781,98,1429,4/1/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556
12782,71,1762,1/1/17,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,40553
12783,0,1340,22-05-2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12784,78,3330,9/2/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206
12785,35,537,13-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12786,24,2367,26-01-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,37337
12787,64,1378,18-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410
12788,37,799,12/8/17,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672
12789,6,1454,4/11/17,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560
12790,18,2230,16-11-2017,,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
12791,27,1132,4/2/17,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37337
12792,83,556,5/8/17,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
12793,64,516,7/1/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12794,7,1483,21-05-2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649
12795,70,2704,9/5/17,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668
12796,85,1515,23-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206
12797,84,1106,30-07-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
12798,35,66,19-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12799,78,3296,27-10-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206
12800,89,983,5/7/17,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12801,86,2198,18-06-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36367
12802,33,2469,6/6/17,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052
12803,14,730,18-10-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
12804,96,2997,27-09-2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
12805,12,2898,13-10-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
12806,71,2744,4/6/17,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
12807,86,828,12/10/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145
12808,100,1436,19-10-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922
12809,0,2647,9/8/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
12810,22,2644,19-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
12811,47,2190,19-08-2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
12812,0,2299,25-02-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434
12813,77,2409,20-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
12814,31,3150,25-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
12815,58,3475,11/2/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
12816,85,2736,1/11/17,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206
12817,0,264,23-07-2017,TRUE,Approved,,,,,1678.51,,
12818,99,1004,23-03-2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
12819,36,1574,20-02-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,38750
12820,0,2887,5/4/17,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41009
12821,74,891,18-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668
12822,0,1480,27-09-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,34071
12823,95,516,8/6/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12824,41,273,5/8/17,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,35560
12825,0,1989,9/7/17,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560
12826,11,3016,30-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701
12827,98,1384,17-08-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
12828,13,381,28-12-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
12829,26,2874,20-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
12830,32,619,2/7/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12831,58,3314,20-10-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,41047
12832,40,3463,3/11/17,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
12833,74,3035,13-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
12834,98,902,13-09-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
12835,31,2599,20-06-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
12836,53,502,17-07-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
12837,79,1005,7/7/17,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,34079
12838,67,2606,25-12-2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
12839,93,397,12/8/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
12840,55,3068,12/6/17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12841,29,1299,7/11/17,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42458
12842,53,1803,5/7/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
12843,36,2403,25-02-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12844,22,2941,12/2/17,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
12845,25,1472,17-02-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
12846,54,174,22-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12847,93,61,19-09-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
12848,94,1112,25-07-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
12849,48,185,19-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823
12850,88,1184,24-03-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
12851,58,2564,8/8/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
12852,50,290,31-07-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
12853,60,3187,8/1/17,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
12854,11,1036,12/2/17,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
12855,23,1514,18-05-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
12856,11,1719,29-06-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701
12857,59,2377,30-08-2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145
12858,90,1021,8/10/17,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12859,62,1783,13-02-2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,42105
12860,83,2121,23-07-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,36145
12861,50,1487,18-07-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707
12862,67,2776,28-02-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
12863,90,900,28-01-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
12864,11,1988,18-05-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35160
12865,85,603,29-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
12866,90,2646,23-03-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
12867,86,2970,16-09-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
12868,44,3225,23-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41009
12869,40,159,30-04-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
12870,0,2858,29-03-2017,FALSE,Approved,,,,,1703.18,,
12871,32,2492,7/3/17,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
12872,6,1588,21-08-2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,36361
12873,91,2062,25-05-2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
12874,50,1090,15-01-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
12875,0,2790,3/7/17,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499
12876,17,1399,8/6/17,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
12877,95,3232,5/7/17,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12878,23,410,30-06-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552
12879,58,3280,12/4/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42458
12880,35,234,8/8/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12881,82,1297,19-04-2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
12882,45,3013,14-08-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
12883,85,2015,26-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
12884,17,304,6/6/17,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,39880
12885,0,695,12/2/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
12886,78,2769,14-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873
12887,0,1163,18-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170
12888,61,1698,19-01-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879
12889,8,2245,12/6/17,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,34079
12890,53,1912,11/11/17,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
12891,40,1498,20-11-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39427
12892,3,1285,30-01-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549
12893,13,3154,24-09-2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
12894,43,1646,1/3/17,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991
12895,7,1759,2/2/17,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
12896,15,2886,28-10-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12897,64,1512,4/11/17,,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
12898,62,2951,6/6/17,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
12899,14,470,22-11-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
12900,93,2938,27-08-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549
12901,89,534,25-03-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12902,91,3320,3/4/17,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12903,95,2658,9/8/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37539
12904,54,319,20-10-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
12905,56,2392,3/11/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
12906,12,870,19-05-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
12907,19,314,2/5/17,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659
12908,12,2297,21-07-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586
12909,0,1691,23-11-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
12910,43,1831,17-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
12911,95,1475,25-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,35052
12912,0,2205,31-01-2017,TRUE,Approved,,,,,675.28,,
12913,52,1887,4/9/17,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
12914,0,3312,25-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
12915,88,3171,18-01-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37626
12916,4,1904,24-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410
12917,83,1291,4/5/17,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
12918,29,2325,18-12-2017,,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539
12919,16,3466,23-10-2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
12920,83,2400,25-11-2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,35667
12921,1,630,7/11/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12922,14,2006,5/8/17,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,37499
12923,39,3067,18-10-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,36498
12924,13,1165,5/9/17,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
12925,99,177,16-08-2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
12926,87,370,11/2/17,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36145
12927,76,176,8/12/17,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12928,0,1493,10/12/17,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
12929,66,944,19-02-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
12930,92,2836,2/2/17,,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12931,12,1598,27-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
12932,63,275,24-05-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
12933,52,454,30-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
12934,0,1009,3/6/17,,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879
12935,5,703,17-12-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12936,85,2909,28-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
12937,96,1640,24-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556
12938,92,2189,31-03-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12939,54,2476,25-05-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
12940,99,1301,5/8/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
12941,0,1103,6/11/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337
